name,parent,rating,count,kanmusu_shinkai_flag,type
占守,全部,全部,342,舰娘,DE
占守,全部,rating:explicit,5,舰娘,DE
占守,全部,rating:questionable,16,舰娘,DE
占守,全部,rating:safe,321,舰娘,DE
占守,无子项,全部,278,舰娘,DE
占守,无子项,rating:explicit,3,舰娘,DE
占守,无子项,rating:questionable,11,舰娘,DE
占守,无子项,rating:safe,264,舰娘,DE
国後,全部,全部,249,舰娘,DE
国後,全部,rating:explicit,2,舰娘,DE
国後,全部,rating:questionable,17,舰娘,DE
国後,全部,rating:safe,230,舰娘,DE
国後,无子项,全部,211,舰娘,DE
国後,无子项,rating:explicit,2,舰娘,DE
国後,无子项,rating:questionable,15,舰娘,DE
国後,无子项,rating:safe,194,舰娘,DE
八丈,全部,全部,91,舰娘,DE
八丈,全部,rating:explicit,5,舰娘,DE
八丈,全部,rating:questionable,9,舰娘,DE
八丈,全部,rating:safe,77,舰娘,DE
八丈,无子项,全部,78,舰娘,DE
八丈,无子项,rating:explicit,3,舰娘,DE
八丈,无子项,rating:questionable,7,舰娘,DE
八丈,无子项,rating:safe,68,舰娘,DE
石垣,全部,全部,54,舰娘,DE
石垣,全部,rating:explicit,1,舰娘,DE
石垣,全部,rating:questionable,8,舰娘,DE
石垣,全部,rating:safe,45,舰娘,DE
石垣,无子项,全部,48,舰娘,DE
石垣,无子项,rating:explicit,1,舰娘,DE
石垣,无子项,rating:questionable,7,舰娘,DE
石垣,无子项,rating:safe,40,舰娘,DE
択捉,全部,全部,719,舰娘,DE
択捉,全部,rating:explicit,24,舰娘,DE
択捉,全部,rating:questionable,64,舰娘,DE
択捉,全部,rating:safe,631,舰娘,DE
択捉,无子项,全部,597,舰娘,DE
択捉,无子项,rating:explicit,15,舰娘,DE
択捉,无子项,rating:questionable,48,舰娘,DE
択捉,无子项,rating:safe,534,舰娘,DE
松輪,全部,全部,436,舰娘,DE
松輪,全部,rating:explicit,9,舰娘,DE
松輪,全部,rating:questionable,36,舰娘,DE
松輪,全部,rating:safe,391,舰娘,DE
松輪,无子项,全部,358,舰娘,DE
松輪,无子项,rating:explicit,7,舰娘,DE
松輪,无子项,rating:questionable,27,舰娘,DE
松輪,无子项,rating:safe,324,舰娘,DE
佐渡,全部,全部,337,舰娘,DE
佐渡,全部,rating:explicit,6,舰娘,DE
佐渡,全部,rating:questionable,28,舰娘,DE
佐渡,全部,rating:safe,303,舰娘,DE
佐渡,无子项,全部,281,舰娘,DE
佐渡,无子项,rating:explicit,5,舰娘,DE
佐渡,无子项,rating:questionable,28,舰娘,DE
佐渡,无子项,rating:safe,248,舰娘,DE
対馬,全部,全部,469,舰娘,DE
対馬,全部,rating:explicit,28,舰娘,DE
対馬,全部,rating:questionable,58,舰娘,DE
対馬,全部,rating:safe,383,舰娘,DE
対馬,无子项,全部,382,舰娘,DE
対馬,无子项,rating:explicit,22,舰娘,DE
対馬,无子项,rating:questionable,49,舰娘,DE
対馬,无子项,rating:safe,311,舰娘,DE
福江,全部,全部,134,舰娘,DE
福江,全部,rating:explicit,5,舰娘,DE
福江,全部,rating:questionable,9,舰娘,DE
福江,全部,rating:safe,120,舰娘,DE
福江,无子项,全部,117,舰娘,DE
福江,无子项,rating:explicit,4,舰娘,DE
福江,无子项,rating:questionable,9,舰娘,DE
福江,无子项,rating:safe,104,舰娘,DE
日振,全部,全部,212,舰娘,DE
日振,全部,rating:explicit,6,舰娘,DE
日振,全部,rating:questionable,7,舰娘,DE
日振,全部,rating:safe,199,舰娘,DE
日振,无子项,全部,177,舰娘,DE
日振,无子项,rating:explicit,4,舰娘,DE
日振,无子项,rating:questionable,3,舰娘,DE
日振,无子项,rating:safe,170,舰娘,DE
大東,全部,全部,209,舰娘,DE
大東,全部,rating:explicit,8,舰娘,DE
大東,全部,rating:questionable,16,舰娘,DE
大東,全部,rating:safe,185,舰娘,DE
大東,无子项,全部,178,舰娘,DE
大東,无子项,rating:explicit,5,舰娘,DE
大東,无子项,rating:questionable,13,舰娘,DE
大東,无子项,rating:safe,160,舰娘,DE
Samuel B. Roberts,全部,全部,404,舰娘,DD
Samuel B. Roberts,全部,rating:explicit,17,舰娘,DD
Samuel B. Roberts,全部,rating:questionable,23,舰娘,DD
Samuel B. Roberts,全部,rating:safe,364,舰娘,DD
Samuel B. Roberts,无子项,全部,343,舰娘,DD
Samuel B. Roberts,无子项,rating:explicit,10,舰娘,DD
Samuel B. Roberts,无子项,rating:questionable,20,舰娘,DD
Samuel B. Roberts,无子项,rating:safe,313,舰娘,DD
御蔵,全部,全部,72,舰娘,DE
御蔵,全部,rating:explicit,1,舰娘,DE
御蔵,全部,rating:questionable,3,舰娘,DE
御蔵,全部,rating:safe,68,舰娘,DE
御蔵,无子项,全部,63,舰娘,DE
御蔵,无子项,rating:explicit,1,舰娘,DE
御蔵,无子项,rating:questionable,2,舰娘,DE
御蔵,无子项,rating:safe,60,舰娘,DE
神風,全部,全部,1416,舰娘,DD
神風,全部,rating:explicit,35,舰娘,DD
神風,全部,rating:questionable,125,舰娘,DD
神風,全部,rating:safe,1256,舰娘,DD
神風,无子项,全部,1175,舰娘,DD
神風,无子项,rating:explicit,22,舰娘,DD
神風,无子项,rating:questionable,96,舰娘,DD
神風,无子项,rating:safe,1057,舰娘,DD
春風,全部,全部,567,舰娘,DD
春風,全部,rating:explicit,13,舰娘,DD
春風,全部,rating:questionable,39,舰娘,DD
春風,全部,rating:safe,515,舰娘,DD
春風,无子项,全部,457,舰娘,DD
春風,无子项,rating:explicit,8,舰娘,DD
春風,无子项,rating:questionable,32,舰娘,DD
春風,无子项,rating:safe,417,舰娘,DD
朝風,全部,全部,505,舰娘,DD
朝風,全部,rating:explicit,12,舰娘,DD
朝風,全部,rating:questionable,26,舰娘,DD
朝風,全部,rating:safe,467,舰娘,DD
朝風,无子项,全部,415,舰娘,DD
朝風,无子项,rating:explicit,7,舰娘,DD
朝風,无子项,rating:questionable,21,舰娘,DD
朝風,无子项,rating:safe,387,舰娘,DD
松風,全部,全部,337,舰娘,DD
松風,全部,rating:explicit,7,舰娘,DD
松風,全部,rating:questionable,11,舰娘,DD
松風,全部,rating:safe,319,舰娘,DD
松風,无子项,全部,275,舰娘,DD
松風,无子项,rating:explicit,7,舰娘,DD
松風,无子项,rating:questionable,9,舰娘,DD
松風,无子项,rating:safe,259,舰娘,DD
旗風,全部,全部,353,舰娘,DD
旗風,全部,rating:explicit,27,舰娘,DD
旗風,全部,rating:questionable,50,舰娘,DD
旗風,全部,rating:safe,276,舰娘,DD
旗風,无子项,全部,284,舰娘,DD
旗風,无子项,rating:explicit,13,舰娘,DD
旗風,无子项,rating:questionable,35,舰娘,DD
旗風,无子项,rating:safe,236,舰娘,DD
睦月,全部,全部,1786,舰娘,DD
睦月,全部,rating:explicit,33,舰娘,DD
睦月,全部,rating:questionable,65,舰娘,DD
睦月,全部,rating:safe,1688,舰娘,DD
睦月,无子项,全部,1543,舰娘,DD
睦月,无子项,rating:explicit,26,舰娘,DD
睦月,无子项,rating:questionable,50,舰娘,DD
睦月,无子项,rating:safe,1467,舰娘,DD
如月,全部,全部,1634,舰娘,DD
如月,全部,rating:explicit,49,舰娘,DD
如月,全部,rating:questionable,107,舰娘,DD
如月,全部,rating:safe,1478,舰娘,DD
如月,无子项,全部,1421,舰娘,DD
如月,无子项,rating:explicit,37,舰娘,DD
如月,无子项,rating:questionable,97,舰娘,DD
如月,无子项,rating:safe,1287,舰娘,DD
弥生,全部,全部,1297,舰娘,DD
弥生,全部,rating:explicit,18,舰娘,DD
弥生,全部,rating:questionable,90,舰娘,DD
弥生,全部,rating:safe,1189,舰娘,DD
弥生,无子项,全部,1137,舰娘,DD
弥生,无子项,rating:explicit,15,舰娘,DD
弥生,无子项,rating:questionable,74,舰娘,DD
弥生,无子项,rating:safe,1048,舰娘,DD
卯月,全部,全部,1944,舰娘,DD
卯月,全部,rating:explicit,26,舰娘,DD
卯月,全部,rating:questionable,117,舰娘,DD
卯月,全部,rating:safe,1801,舰娘,DD
卯月,无子项,全部,1714,舰娘,DD
卯月,无子项,rating:explicit,21,舰娘,DD
卯月,无子项,rating:questionable,93,舰娘,DD
卯月,无子项,rating:safe,1600,舰娘,DD
皐月,全部,全部,1974,舰娘,DD
皐月,全部,rating:explicit,26,舰娘,DD
皐月,全部,rating:questionable,86,舰娘,DD
皐月,全部,rating:safe,1862,舰娘,DD
皐月,无子项,全部,1766,舰娘,DD
皐月,无子项,rating:explicit,23,舰娘,DD
皐月,无子项,rating:questionable,69,舰娘,DD
皐月,无子项,rating:safe,1674,舰娘,DD
水無月,全部,全部,405,舰娘,DD
水無月,全部,rating:explicit,7,舰娘,DD
水無月,全部,rating:questionable,16,舰娘,DD
水無月,全部,rating:safe,382,舰娘,DD
水無月,无子项,全部,357,舰娘,DD
水無月,无子项,rating:explicit,7,舰娘,DD
水無月,无子项,rating:questionable,14,舰娘,DD
水無月,无子项,rating:safe,336,舰娘,DD
文月,全部,全部,863,舰娘,DD
文月,全部,rating:explicit,21,舰娘,DD
文月,全部,rating:questionable,40,舰娘,DD
文月,全部,rating:safe,802,舰娘,DD
文月,无子项,全部,758,舰娘,DD
文月,无子项,rating:explicit,20,舰娘,DD
文月,无子项,rating:questionable,36,舰娘,DD
文月,无子项,rating:safe,702,舰娘,DD
長月,全部,全部,1410,舰娘,DD
長月,全部,rating:explicit,9,舰娘,DD
長月,全部,rating:questionable,61,舰娘,DD
長月,全部,rating:safe,1340,舰娘,DD
長月,无子项,全部,1286,舰娘,DD
長月,无子项,rating:explicit,6,舰娘,DD
長月,无子项,rating:questionable,52,舰娘,DD
長月,无子项,rating:safe,1228,舰娘,DD
菊月,全部,全部,555,舰娘,DD
菊月,全部,rating:explicit,4,舰娘,DD
菊月,全部,rating:questionable,20,舰娘,DD
菊月,全部,rating:safe,531,舰娘,DD
菊月,无子项,全部,484,舰娘,DD
菊月,无子项,rating:explicit,3,舰娘,DD
菊月,无子项,rating:questionable,17,舰娘,DD
菊月,无子项,rating:safe,464,舰娘,DD
三日月,全部,全部,616,舰娘,DD
三日月,全部,rating:explicit,1,舰娘,DD
三日月,全部,rating:questionable,25,舰娘,DD
三日月,全部,rating:safe,590,舰娘,DD
三日月,无子项,全部,539,舰娘,DD
三日月,无子项,rating:explicit,1,舰娘,DD
三日月,无子项,rating:questionable,19,舰娘,DD
三日月,无子项,rating:safe,519,舰娘,DD
望月,全部,全部,821,舰娘,DD
望月,全部,rating:explicit,13,舰娘,DD
望月,全部,rating:questionable,50,舰娘,DD
望月,全部,rating:safe,758,舰娘,DD
望月,无子项,全部,713,舰娘,DD
望月,无子项,rating:explicit,12,舰娘,DD
望月,无子项,rating:questionable,44,舰娘,DD
望月,无子项,rating:safe,657,舰娘,DD
吹雪,全部,全部,7339,舰娘,DD
吹雪,全部,rating:explicit,153,舰娘,DD
吹雪,全部,rating:questionable,283,舰娘,DD
吹雪,全部,rating:safe,6903,舰娘,DD
吹雪,无子项,全部,6541,舰娘,DD
吹雪,无子项,rating:explicit,115,舰娘,DD
吹雪,无子项,rating:questionable,219,舰娘,DD
吹雪,无子项,rating:safe,6207,舰娘,DD
白雪,全部,全部,1308,舰娘,DD
白雪,全部,rating:explicit,26,舰娘,DD
白雪,全部,rating:questionable,41,舰娘,DD
白雪,全部,rating:safe,1241,舰娘,DD
白雪,无子项,全部,1162,舰娘,DD
白雪,无子项,rating:explicit,14,舰娘,DD
白雪,无子项,rating:questionable,31,舰娘,DD
白雪,无子项,rating:safe,1117,舰娘,DD
初雪,全部,全部,1742,舰娘,DD
初雪,全部,rating:explicit,21,舰娘,DD
初雪,全部,rating:questionable,59,舰娘,DD
初雪,全部,rating:safe,1662,舰娘,DD
初雪,无子项,全部,1526,舰娘,DD
初雪,无子项,rating:explicit,18,舰娘,DD
初雪,无子项,rating:questionable,48,舰娘,DD
初雪,无子项,rating:safe,1460,舰娘,DD
深雪,全部,全部,1411,舰娘,DD
深雪,全部,rating:explicit,29,舰娘,DD
深雪,全部,rating:questionable,41,舰娘,DD
深雪,全部,rating:safe,1341,舰娘,DD
深雪,无子项,全部,1266,舰娘,DD
深雪,无子项,rating:explicit,20,舰娘,DD
深雪,无子项,rating:questionable,34,舰娘,DD
深雪,无子项,rating:safe,1212,舰娘,DD
叢雲,全部,全部,5529,舰娘,DD
叢雲,全部,rating:explicit,184,舰娘,DD
叢雲,全部,rating:questionable,450,舰娘,DD
叢雲,全部,rating:safe,4895,舰娘,DD
叢雲,无子项,全部,4766,舰娘,DD
叢雲,无子项,rating:explicit,108,舰娘,DD
叢雲,无子项,rating:questionable,325,舰娘,DD
叢雲,无子项,rating:safe,4333,舰娘,DD
磯波,全部,全部,1063,舰娘,DD
磯波,全部,rating:explicit,32,舰娘,DD
磯波,全部,rating:questionable,100,舰娘,DD
磯波,全部,rating:safe,931,舰娘,DD
磯波,无子项,全部,895,舰娘,DD
磯波,无子项,rating:explicit,18,舰娘,DD
磯波,无子项,rating:questionable,71,舰娘,DD
磯波,无子项,rating:safe,806,舰娘,DD
浦波,全部,全部,333,舰娘,DD
浦波,全部,rating:explicit,7,舰娘,DD
浦波,全部,rating:questionable,20,舰娘,DD
浦波,全部,rating:safe,306,舰娘,DD
浦波,无子项,全部,251,舰娘,DD
浦波,无子项,rating:explicit,3,舰娘,DD
浦波,无子项,rating:questionable,12,舰娘,DD
浦波,无子项,rating:safe,236,舰娘,DD
綾波,全部,全部,1107,舰娘,DD
綾波,全部,rating:explicit,16,舰娘,DD
綾波,全部,rating:questionable,66,舰娘,DD
綾波,全部,rating:safe,1025,舰娘,DD
綾波,无子项,全部,963,舰娘,DD
綾波,无子项,rating:explicit,13,舰娘,DD
綾波,无子项,rating:questionable,52,舰娘,DD
綾波,无子项,rating:safe,898,舰娘,DD
敷波,全部,全部,1224,舰娘,DD
敷波,全部,rating:explicit,20,舰娘,DD
敷波,全部,rating:questionable,68,舰娘,DD
敷波,全部,rating:safe,1136,舰娘,DD
敷波,无子项,全部,1025,舰娘,DD
敷波,无子项,rating:explicit,12,舰娘,DD
敷波,无子项,rating:questionable,52,舰娘,DD
敷波,无子项,rating:safe,961,舰娘,DD
朧,全部,全部,1901,舰娘,DD
朧,全部,rating:explicit,29,舰娘,DD
朧,全部,rating:questionable,73,舰娘,DD
朧,全部,rating:safe,1799,舰娘,DD
朧,无子项,全部,1582,舰娘,DD
朧,无子项,rating:explicit,16,舰娘,DD
朧,无子项,rating:questionable,60,舰娘,DD
朧,无子项,rating:safe,1506,舰娘,DD
曙,全部,全部,4607,舰娘,DD
曙,全部,rating:explicit,79,舰娘,DD
曙,全部,rating:questionable,277,舰娘,DD
曙,全部,rating:safe,4251,舰娘,DD
曙,无子项,全部,3763,舰娘,DD
曙,无子项,rating:explicit,47,舰娘,DD
曙,无子项,rating:questionable,215,舰娘,DD
曙,无子项,rating:safe,3501,舰娘,DD
漣,全部,全部,3568,舰娘,DD
漣,全部,rating:explicit,52,舰娘,DD
漣,全部,rating:questionable,195,舰娘,DD
漣,全部,rating:safe,3321,舰娘,DD
漣,无子项,全部,2971,舰娘,DD
漣,无子项,rating:explicit,36,舰娘,DD
漣,无子项,rating:questionable,159,舰娘,DD
漣,无子项,rating:safe,2776,舰娘,DD
潮,全部,全部,5445,舰娘,DD
潮,全部,rating:explicit,240,舰娘,DD
潮,全部,rating:questionable,570,舰娘,DD
潮,全部,rating:safe,4635,舰娘,DD
潮,无子项,全部,4288,舰娘,DD
潮,无子项,rating:explicit,173,舰娘,DD
潮,无子项,rating:questionable,450,舰娘,DD
潮,无子项,rating:safe,3665,舰娘,DD
天霧,全部,全部,196,舰娘,DD
天霧,全部,rating:explicit,3,舰娘,DD
天霧,全部,rating:questionable,7,舰娘,DD
天霧,全部,rating:safe,186,舰娘,DD
天霧,无子项,全部,153,舰娘,DD
天霧,无子项,rating:explicit,2,舰娘,DD
天霧,无子项,rating:questionable,5,舰娘,DD
天霧,无子项,rating:safe,146,舰娘,DD
狭霧,全部,全部,292,舰娘,DD
狭霧,全部,rating:explicit,10,舰娘,DD
狭霧,全部,rating:questionable,20,舰娘,DD
狭霧,全部,rating:safe,262,舰娘,DD
狭霧,无子项,全部,239,舰娘,DD
狭霧,无子项,rating:explicit,6,舰娘,DD
狭霧,无子项,rating:questionable,16,舰娘,DD
狭霧,无子项,rating:safe,217,舰娘,DD
暁,全部,全部,8272,舰娘,DD
暁,全部,rating:explicit,214,舰娘,DD
暁,全部,rating:questionable,498,舰娘,DD
暁,全部,rating:safe,7560,舰娘,DD
暁,无子项,全部,7224,舰娘,DD
暁,无子项,rating:explicit,174,舰娘,DD
暁,无子项,rating:questionable,394,舰娘,DD
暁,无子项,rating:safe,6656,舰娘,DD
響,全部,全部,12837,舰娘,DD
響,全部,rating:explicit,231,舰娘,DD
響,全部,rating:questionable,913,舰娘,DD
響,全部,rating:safe,11693,舰娘,DD
響,无子项,全部,11215,舰娘,DD
響,无子项,rating:explicit,171,舰娘,DD
響,无子项,rating:questionable,723,舰娘,DD
響,无子项,rating:safe,10321,舰娘,DD
Верный,全部,全部,3523,舰娘,DD
Верный,全部,rating:explicit,48,舰娘,DD
Верный,全部,rating:questionable,245,舰娘,DD
Верный,全部,rating:safe,3230,舰娘,DD
Верный,无子项,全部,3025,舰娘,DD
Верный,无子项,rating:explicit,37,舰娘,DD
Верный,无子项,rating:questionable,200,舰娘,DD
Верный,无子项,rating:safe,2788,舰娘,DD
雷,全部,全部,9276,舰娘,DD
雷,全部,rating:explicit,231,舰娘,DD
雷,全部,rating:questionable,499,舰娘,DD
雷,全部,rating:safe,8546,舰娘,DD
雷,无子项,全部,8150,舰娘,DD
雷,无子项,rating:explicit,179,舰娘,DD
雷,无子项,rating:questionable,407,舰娘,DD
雷,无子项,rating:safe,7564,舰娘,DD
電,全部,全部,10828,舰娘,DD
電,全部,rating:explicit,208,舰娘,DD
電,全部,rating:questionable,520,舰娘,DD
電,全部,rating:safe,10100,舰娘,DD
電,无子项,全部,9586,舰娘,DD
電,无子项,rating:explicit,164,舰娘,DD
電,无子项,rating:questionable,424,舰娘,DD
電,无子项,rating:safe,8998,舰娘,DD
初春,全部,全部,717,舰娘,DD
初春,全部,rating:explicit,28,舰娘,DD
初春,全部,rating:questionable,46,舰娘,DD
初春,全部,rating:safe,643,舰娘,DD
初春,无子项,全部,625,舰娘,DD
初春,无子项,rating:explicit,24,舰娘,DD
初春,无子项,rating:questionable,41,舰娘,DD
初春,无子项,rating:safe,560,舰娘,DD
子日,全部,全部,747,舰娘,DD
子日,全部,rating:explicit,12,舰娘,DD
子日,全部,rating:questionable,28,舰娘,DD
子日,全部,rating:safe,707,舰娘,DD
子日,无子项,全部,636,舰娘,DD
子日,无子项,rating:explicit,4,舰娘,DD
子日,无子项,rating:questionable,23,舰娘,DD
子日,无子项,rating:safe,609,舰娘,DD
若葉,全部,全部,538,舰娘,DD
若葉,全部,rating:explicit,5,舰娘,DD
若葉,全部,rating:questionable,17,舰娘,DD
若葉,全部,rating:safe,516,舰娘,DD
若葉,无子项,全部,442,舰娘,DD
若葉,无子项,rating:explicit,5,舰娘,DD
若葉,无子项,rating:questionable,16,舰娘,DD
若葉,无子项,rating:safe,421,舰娘,DD
初霜,全部,全部,877,舰娘,DD
初霜,全部,rating:explicit,11,舰娘,DD
初霜,全部,rating:questionable,33,舰娘,DD
初霜,全部,rating:safe,833,舰娘,DD
初霜,无子项,全部,741,舰娘,DD
初霜,无子项,rating:explicit,6,舰娘,DD
初霜,无子项,rating:questionable,27,舰娘,DD
初霜,无子项,rating:safe,708,舰娘,DD
白露,全部,全部,1643,舰娘,DD
白露,全部,rating:explicit,26,舰娘,DD
白露,全部,rating:questionable,88,舰娘,DD
白露,全部,rating:safe,1529,舰娘,DD
白露,无子项,全部,1391,舰娘,DD
白露,无子项,rating:explicit,21,舰娘,DD
白露,无子项,rating:questionable,59,舰娘,DD
白露,无子项,rating:safe,1311,舰娘,DD
時雨,全部,全部,10133,舰娘,DD
時雨,全部,rating:explicit,210,舰娘,DD
時雨,全部,rating:questionable,719,舰娘,DD
時雨,全部,rating:safe,9204,舰娘,DD
時雨,无子项,全部,8657,舰娘,DD
時雨,无子项,rating:explicit,159,舰娘,DD
時雨,无子项,rating:questionable,518,舰娘,DD
時雨,无子项,rating:safe,7980,舰娘,DD
村雨,全部,全部,2201,舰娘,DD
村雨,全部,rating:explicit,82,舰娘,DD
村雨,全部,rating:questionable,245,舰娘,DD
村雨,全部,rating:safe,1874,舰娘,DD
村雨,无子项,全部,1854,舰娘,DD
村雨,无子项,rating:explicit,66,舰娘,DD
村雨,无子项,rating:questionable,192,舰娘,DD
村雨,无子项,rating:safe,1596,舰娘,DD
夕立,全部,全部,8093,舰娘,DD
夕立,全部,rating:explicit,200,舰娘,DD
夕立,全部,rating:questionable,529,舰娘,DD
夕立,全部,rating:safe,7364,舰娘,DD
夕立,无子项,全部,6940,舰娘,DD
夕立,无子项,rating:explicit,133,舰娘,DD
夕立,无子项,rating:questionable,396,舰娘,DD
夕立,无子项,rating:safe,6411,舰娘,DD
迷之像夕立的生物,全部,全部,246,其他,不适用
迷之像夕立的生物,全部,rating:explicit,4,其他,不适用
迷之像夕立的生物,全部,rating:questionable,9,其他,不适用
迷之像夕立的生物,全部,rating:safe,233,其他,不适用
迷之像夕立的生物,无子项,全部,207,其他,不适用
迷之像夕立的生物,无子项,rating:explicit,3,其他,不适用
迷之像夕立的生物,无子项,rating:questionable,7,其他,不适用
迷之像夕立的生物,无子项,rating:safe,197,其他,不适用
春雨,全部,全部,1762,舰娘,DD
春雨,全部,rating:explicit,49,舰娘,DD
春雨,全部,rating:questionable,138,舰娘,DD
春雨,全部,rating:safe,1575,舰娘,DD
春雨,无子项,全部,1458,舰娘,DD
春雨,无子项,rating:explicit,33,舰娘,DD
春雨,无子项,rating:questionable,116,舰娘,DD
春雨,无子项,rating:safe,1309,舰娘,DD
像春雨的晴天娃娃,全部,全部,8,其他,不适用
像春雨的晴天娃娃,全部,rating:explicit,0,其他,不适用
像春雨的晴天娃娃,全部,rating:questionable,0,其他,不适用
像春雨的晴天娃娃,全部,rating:safe,8,其他,不适用
像春雨的晴天娃娃,无子项,全部,8,其他,不适用
像春雨的晴天娃娃,无子项,rating:explicit,0,其他,不适用
像春雨的晴天娃娃,无子项,rating:questionable,0,其他,不适用
像春雨的晴天娃娃,无子项,rating:safe,8,其他,不适用
五月雨,全部,全部,3172,舰娘,DD
五月雨,全部,rating:explicit,43,舰娘,DD
五月雨,全部,rating:questionable,139,舰娘,DD
五月雨,全部,rating:safe,2990,舰娘,DD
五月雨,无子项,全部,2724,舰娘,DD
五月雨,无子项,rating:explicit,33,舰娘,DD
五月雨,无子项,rating:questionable,117,舰娘,DD
五月雨,无子项,rating:safe,2574,舰娘,DD
海風,全部,全部,941,舰娘,DD
海風,全部,rating:explicit,44,舰娘,DD
海風,全部,rating:questionable,47,舰娘,DD
海風,全部,rating:safe,850,舰娘,DD
海風,无子项,全部,745,舰娘,DD
海風,无子项,rating:explicit,7,舰娘,DD
海風,无子项,rating:questionable,33,舰娘,DD
海風,无子项,rating:safe,705,舰娘,DD
山風,全部,全部,2015,舰娘,DD
山風,全部,rating:explicit,82,舰娘,DD
山風,全部,rating:questionable,167,舰娘,DD
山風,全部,rating:safe,1766,舰娘,DD
山風,无子项,全部,1631,舰娘,DD
山風,无子项,rating:explicit,59,舰娘,DD
山風,无子项,rating:questionable,125,舰娘,DD
山風,无子项,rating:safe,1447,舰娘,DD
江風,全部,全部,1167,舰娘,DD
江風,全部,rating:explicit,58,舰娘,DD
江風,全部,rating:questionable,53,舰娘,DD
江風,全部,rating:safe,1056,舰娘,DD
江風,无子项,全部,944,舰娘,DD
江風,无子项,rating:explicit,20,舰娘,DD
江風,无子项,rating:questionable,37,舰娘,DD
江風,无子项,rating:safe,887,舰娘,DD
涼風,全部,全部,1334,舰娘,DD
涼風,全部,rating:explicit,18,舰娘,DD
涼風,全部,rating:questionable,48,舰娘,DD
涼風,全部,rating:safe,1268,舰娘,DD
涼風,无子项,全部,1154,舰娘,DD
涼風,无子项,rating:explicit,11,舰娘,DD
涼風,无子项,rating:questionable,40,舰娘,DD
涼風,无子项,rating:safe,1103,舰娘,DD
朝潮,全部,全部,3523,舰娘,DD
朝潮,全部,rating:explicit,310,舰娘,DD
朝潮,全部,rating:questionable,462,舰娘,DD
朝潮,全部,rating:safe,2751,舰娘,DD
朝潮,无子项,全部,2953,舰娘,DD
朝潮,无子项,rating:explicit,236,舰娘,DD
朝潮,无子项,rating:questionable,349,舰娘,DD
朝潮,无子项,rating:safe,2368,舰娘,DD
大潮,全部,全部,941,舰娘,DD
大潮,全部,rating:explicit,15,舰娘,DD
大潮,全部,rating:questionable,42,舰娘,DD
大潮,全部,rating:safe,884,舰娘,DD
大潮,无子项,全部,799,舰娘,DD
大潮,无子项,rating:explicit,12,舰娘,DD
大潮,无子项,rating:questionable,31,舰娘,DD
大潮,无子项,rating:safe,756,舰娘,DD
満潮,全部,全部,1681,舰娘,DD
満潮,全部,rating:explicit,41,舰娘,DD
満潮,全部,rating:questionable,88,舰娘,DD
満潮,全部,rating:safe,1552,舰娘,DD
満潮,无子项,全部,1432,舰娘,DD
満潮,无子项,rating:explicit,31,舰娘,DD
満潮,无子项,rating:questionable,72,舰娘,DD
満潮,无子项,rating:safe,1329,舰娘,DD
荒潮,全部,全部,1132,舰娘,DD
荒潮,全部,rating:explicit,33,舰娘,DD
荒潮,全部,rating:questionable,83,舰娘,DD
荒潮,全部,rating:safe,1016,舰娘,DD
荒潮,无子项,全部,924,舰娘,DD
荒潮,无子项,rating:explicit,25,舰娘,DD
荒潮,无子项,rating:questionable,70,舰娘,DD
荒潮,无子项,rating:safe,829,舰娘,DD
山雲,全部,全部,620,舰娘,DD
山雲,全部,rating:explicit,2,舰娘,DD
山雲,全部,rating:questionable,19,舰娘,DD
山雲,全部,rating:safe,599,舰娘,DD
山雲,无子项,全部,527,舰娘,DD
山雲,无子项,rating:explicit,2,舰娘,DD
山雲,无子项,rating:questionable,15,舰娘,DD
山雲,无子项,rating:safe,510,舰娘,DD
朝雲,全部,全部,806,舰娘,DD
朝雲,全部,rating:explicit,9,舰娘,DD
朝雲,全部,rating:questionable,27,舰娘,DD
朝雲,全部,rating:safe,770,舰娘,DD
朝雲,无子项,全部,680,舰娘,DD
朝雲,无子项,rating:explicit,5,舰娘,DD
朝雲,无子项,rating:questionable,24,舰娘,DD
朝雲,无子项,rating:safe,651,舰娘,DD
峯雲,全部,全部,276,舰娘,DD
峯雲,全部,rating:explicit,13,舰娘,DD
峯雲,全部,rating:questionable,27,舰娘,DD
峯雲,全部,rating:safe,236,舰娘,DD
峯雲,无子项,全部,224,舰娘,DD
峯雲,无子项,rating:explicit,7,舰娘,DD
峯雲,无子项,rating:questionable,16,舰娘,DD
峯雲,无子项,rating:safe,201,舰娘,DD
霰,全部,全部,658,舰娘,DD
霰,全部,rating:explicit,13,舰娘,DD
霰,全部,rating:questionable,31,舰娘,DD
霰,全部,rating:safe,614,舰娘,DD
霰,无子项,全部,553,舰娘,DD
霰,无子项,rating:explicit,9,舰娘,DD
霰,无子项,rating:questionable,22,舰娘,DD
霰,无子项,rating:safe,522,舰娘,DD
霞,全部,全部,2931,舰娘,DD
霞,全部,rating:explicit,111,舰娘,DD
霞,全部,rating:questionable,245,舰娘,DD
霞,全部,rating:safe,2575,舰娘,DD
霞,无子项,全部,2479,舰娘,DD
霞,无子项,rating:explicit,66,舰娘,DD
霞,无子项,rating:questionable,189,舰娘,DD
霞,无子项,rating:safe,2224,舰娘,DD
陽炎,全部,全部,1924,舰娘,DD
陽炎,全部,rating:explicit,33,舰娘,DD
